repeat,tsc,us,vporzmm_vz Cycles,vporzmm_vz Unhalt_GHz
2,46050000,17766.033,0.032,3.495
2,46060002,17769.892,0.032,3.490
2,46070006,17773.751,0.032,3.486
2,46080006,17777.609,0.032,3.485
2,46090016,17781.471,0.032,3.490
2,46100014,17785.328,0.032,3.492
2,46110016,17789.187,0.032,3.497
2,46120008,17793.042,0.032,3.498
2,46130010,17796.901,0.032,3.496
2,46140004,17800.756,0.032,3.491
2,46150006,17804.615,0.032,3.488
2,46160004,17808.472,0.032,3.484
2,46170012,17812.333,0.032,3.488
2,46180014,17816.192,0.032,3.492
2,46190006,17820.047,0.032,3.495
2,46200004,17823.904,0.032,3.498
2,46210018,17827.768,0.032,3.497
2,46220006,17831.621,0.032,3.494
2,46230016,17835.483,0.032,3.490
2,46240012,17839.339,0.032,3.485
2,46250008,17843.196,0.032,3.486
2,46260016,17847.057,0.032,3.490
2,46270004,17850.910,0.032,3.495
2,46280018,17854.774,0.032,3.497
2,46290002,17858.625,0.032,3.498
2,46300008,17862.486,0.032,3.494
2,46310012,17866.345,0.032,3.490
2,46320008,17870.202,0.032,3.486
2,46330006,17874.059,0.032,3.485
2,46340016,17877.921,0.032,3.490
2,46350008,17881.776,0.032,3.493
2,46360008,17885.634,0.032,3.495
2,46370008,17889.492,0.032,3.499
2,46380000,17893.347,0.032,3.496
2,46390000,17897.204,0.032,3.491
2,46400008,17901.066,0.032,3.488
2,46410006,17904.923,0.032,3.484
2,46420016,17908.785,0.032,3.488
2,46430012,17912.641,0.032,3.492
2,46440014,17916.500,0.032,3.495
2,46450008,17920.356,0.032,3.500
2,46460014,17924.216,0.032,3.497
2,46470008,17928.071,0.032,3.492
2,46480014,17931.932,0.032,3.488
2,46490010,17935.788,0.032,3.485
2,46500006,17939.645,0.032,3.486
2,46510010,17943.504,0.032,3.491
2,46520016,17947.365,0.032,3.495
2,46530012,17951.221,0.032,3.498
2,46540008,17955.077,0.032,3.498
2,46550000,17958.932,0.032,3.493
2,46560000,17962.790,0.032,3.490
2,46570002,17966.649,0.032,3.486
2,46580000,17970.506,0.032,3.485
2,46590004,17974.366,0.032,3.490
2,46600014,17978.228,0.032,3.494
2,46610002,17982.081,0.032,3.496
2,46620016,17985.944,0.032,3.500
2,46630004,17989.798,0.032,3.495
2,46640002,17993.655,0.032,3.490
2,46650012,17997.517,0.032,3.487
2,46660010,18001.374,0.032,3.485
2,46670018,18005.235,0.032,3.489
2,46680014,18009.092,0.032,3.491
2,46690016,18012.950,0.032,3.497
2,46700012,18016.807,0.032,3.499
2,46710016,18020.666,0.032,3.495
2,46720010,18024.522,0.032,3.492
2,46730018,18028.383,0.032,3.487
2,46740016,18032.240,0.032,3.485
2,46750006,18036.094,0.032,3.488
2,46760006,18039.952,0.032,3.491
2,46770010,18043.812,0.032,3.494
2,46780004,18047.668,0.032,3.499
2,46790004,18051.526,0.032,3.496
2,46800012,18055.387,0.032,3.494
2,46810018,18059.247,0.032,3.489
2,46820010,18063.102,0.032,3.487
2,46830010,18066.960,0.032,3.484
2,46840016,18070.820,0.032,3.490
2,46850004,18074.673,0.032,3.494
2,46860004,18078.531,0.032,3.498
2,46870000,18082.388,0.032,3.498
2,46880008,18086.249,0.032,3.494
2,46890008,18090.107,0.032,3.490
2,46900016,18093.968,0.032,3.486
2,46910014,18097.825,0.032,3.485
2,46920004,18101.679,0.032,3.489
2,46973400,18122.279,0.172,0.544
2,46973818,18122.441,0.001,3.291
2,46974242,18122.604,0.002,3.294
2,46974840,18122.835,0.001,3.291
2,46975266,18122.999,0.001,3.293
2,46980010,18124.830,0.015,3.286
2,46990018,18128.691,0.032,3.287
2,47000006,18132.544,0.032,3.287
2,47010000,18136.400,0.032,3.291
2,47020004,18140.259,0.032,3.296
2,47070080,18159.579,0.162,0.454
2,47070536,18159.754,0.001,3.165
2,47070976,18159.924,0.001,3.202
2,47071410,18160.092,0.001,3.161
2,47071842,18160.258,0.001,3.238
2,47080018,18163.413,0.026,3.187
2,47090014,18167.269,0.032,3.192
2,47125244,18180.861,0.114,0.494
2,47125660,18181.021,0.001,3.280
2,47126080,18181.183,0.001,3.311
2,47130008,18182.699,0.013,3.296
2,47140016,18186.560,0.032,3.289
2,47150016,18190.418,0.032,3.286
2,47160010,18194.273,0.032,3.287
2,47170008,18198.131,0.032,3.290
2,47180018,18201.992,0.032,3.293
2,47190016,18205.850,0.032,3.298
2,47241036,18225.533,0.165,0.449
2,47241462,18225.697,0.001,3.200
2,47241902,18225.867,0.001,3.190
2,47242338,18226.035,0.001,3.192
2,47242784,18226.207,0.001,3.207
2,47250012,18228.996,0.023,3.190
2,47260016,18232.856,0.032,3.192
2,47302814,18249.367,0.138,0.835
2,47303242,18249.532,0.001,3.206
2,47303682,18249.702,0.001,3.190
2,47304116,18249.869,0.001,3.193
2,47310014,18252.145,0.019,3.188
2,47320020,18256.005,0.032,3.186
2,47330002,18259.856,0.032,3.188
2,47340006,18263.716,0.032,3.192
2,47350002,18267.572,0.032,3.194
2,47360004,18271.431,0.032,3.199
2,47370002,18275.288,0.032,3.198
2,47380006,18279.148,0.032,3.194
2,47390018,18283.010,0.032,3.189
2,47400016,18286.867,0.032,3.188
2,47410016,18290.725,0.032,3.187
2,47420008,18294.580,0.032,3.191
2,47430010,18298.439,0.032,3.193
2,47440014,18302.299,0.032,3.199
2,47480976,18318.102,0.132,0.844
2,47481390,18318.261,0.001,3.261
2,47481812,18318.424,0.001,3.291
2,47482242,18318.590,0.001,3.301
2,47490012,18321.588,0.025,3.287
2,47500008,18325.444,0.032,3.289
2,47510010,18329.303,0.032,3.293
2,47520012,18333.162,0.032,3.296
2,47530004,18337.017,0.032,3.299
2,47540006,18340.875,0.032,3.296
2,47550000,18344.731,0.032,3.292
2,47560006,18348.591,0.032,3.288
2,47570004,18352.449,0.032,3.286
2,47580006,18356.307,0.032,3.290
2,47590004,18360.165,0.032,3.290
2,47600010,18364.025,0.032,3.296
2,47610004,18367.881,0.032,3.298
2,47620012,18371.742,0.032,3.298
2,47660252,18387.266,0.130,0.697
2,47660670,18387.427,0.001,3.280
2,47661092,18387.590,0.001,3.311
2,47661520,18387.755,0.001,3.291
2,47670002,18391.028,0.027,3.291
2,47680016,18394.891,0.032,3.294
2,47724112,18411.903,0.142,0.416
2,47724532,18412.065,0.001,3.490
2,47724928,18412.218,0.001,3.474
2,47725330,18412.373,0.001,3.477
2,47730006,18414.177,0.015,3.483
2,47740002,18418.034,0.032,3.488
2,47750016,18421.897,0.032,3.489
2,47760012,18425.753,0.032,3.492
2,47770000,18429.607,0.032,3.497
2,47780010,18433.469,0.032,3.498
2,47790016,18437.329,0.032,3.495
2,47800014,18441.186,0.032,3.492
2,47810000,18445.039,0.032,3.488
2,47844526,18458.359,0.111,0.310
2,47844940,18458.519,0.001,3.283
2,47845364,18458.682,0.001,3.311
2,47850002,18460.471,0.015,3.300
2,47860006,18464.331,0.032,3.297
2,47901246,18480.241,0.133,0.772
2,47904548,18481.515,0.011,3.287
2,47904998,18481.689,0.001,3.236
2,47905436,18481.858,0.001,3.340
2,47910000,18483.619,0.015,3.288
2,47920000,18487.477,0.032,3.290
2,47930014,18491.340,0.032,3.295
2,47940008,18495.196,0.032,3.297
2,47950002,18499.051,0.032,3.298
2,47960000,18502.909,0.032,3.296
2,47970006,18506.769,0.032,3.290
2,47980016,18510.631,0.032,3.288
2,47990018,18514.489,0.032,3.285
2,48000002,18518.341,0.032,3.290
2,48010014,18522.204,0.032,3.294
2,48020012,18526.061,0.032,3.298
2,48030008,18529.918,0.032,3.298
2,48040016,18533.779,0.032,3.296
2,48050002,18537.631,0.032,3.290
2,48060018,18541.495,0.032,3.289
2,48095520,18555.192,0.114,0.526
2,48095910,18555.342,0.001,3.487
2,48096310,18555.497,0.001,3.503
2,48100014,18556.926,0.012,3.502
2,48110004,18560.780,0.032,3.497
2,48120008,18564.639,0.032,3.497
2,48130008,18568.497,0.032,3.492
2,48140018,18572.359,0.032,3.488
2,48150000,18576.210,0.032,3.485
2,48160012,18580.073,0.032,3.487
2,48170010,18583.930,0.032,3.491
2,48180002,18587.785,0.032,3.495
2,48190012,18591.647,0.032,3.499
2,48200014,18595.506,0.032,3.497
2,48210008,18599.361,0.032,3.494
2,48220000,18603.216,0.032,3.489
2,48230018,18607.081,0.032,3.485
2,48240012,18610.937,0.032,3.486
2,48250002,18614.791,0.032,3.490
2,48260014,18618.654,0.032,3.494
2,48270014,18622.512,0.032,3.497
2,48280014,18626.370,0.032,3.498
2,48290010,18630.226,0.032,3.494
2,48300012,18634.085,0.032,3.492
2,48310008,18637.941,0.032,3.485
2,48320004,18641.798,0.032,3.485
2,48330014,18645.659,0.032,3.489
2,48340010,18649.516,0.032,3.493
2,48350000,18653.370,0.032,3.496
2,48360012,18657.233,0.032,3.498
2,48370002,18661.087,0.032,3.497
2,48380016,18664.950,0.032,3.490
2,48390006,18668.804,0.032,3.487
2,48400006,18672.662,0.032,3.485
2,48410016,18676.524,0.032,3.488
2,48420012,18680.381,0.032,3.492
2,48430000,18684.234,0.032,3.495
2,48440012,18688.097,0.032,3.499
2,48450014,18691.955,0.032,3.496
2,48460016,18695.814,0.032,3.494
2,48470002,18699.667,0.032,3.488
2,48480004,18703.525,0.032,3.485
2,48490018,18707.389,0.032,3.487
2,48500014,18711.245,0.032,3.490
2,48510006,18715.100,0.032,3.494
2,48520000,18718.956,0.032,3.498
2,48530014,18722.819,0.032,3.498
2,48540004,18726.673,0.032,3.494
2,48550006,18730.532,0.032,3.491
2,48560004,18734.389,0.032,3.485
2,48570006,18738.248,0.032,3.485
2,48580010,18742.108,0.032,3.489
2,48590004,18745.963,0.032,3.493
2,48600004,18749.821,0.032,3.498
2,48610018,18753.685,0.032,3.499
2,48620004,18757.537,0.032,3.495
2,48630000,18761.394,0.032,3.491
2,48640012,18765.256,0.032,3.487
2,48650008,18769.113,0.032,3.484
2,48660000,18772.968,0.032,3.489
2,48670016,18776.832,0.032,3.491
2,48680000,18780.684,0.032,3.496
2,48690012,18784.546,0.032,3.499
2,48700012,18788.404,0.032,3.497
2,48710008,18792.261,0.032,3.491
2,48720014,18796.121,0.032,3.489
2,48730010,18799.977,0.032,3.484
2,48740006,18803.834,0.032,3.487
2,48750004,18807.691,0.032,3.491
2,48760014,18811.553,0.032,3.495
2,48770000,18815.406,0.032,3.499
2,48780002,18819.264,0.032,3.497
2,48790000,18823.122,0.032,3.492
2,48800002,18826.980,0.032,3.490
2,48810018,18830.844,0.032,3.486
2,48820014,18834.701,0.032,3.485
2,48830002,18838.554,0.032,3.490
2,48840010,18842.415,0.032,3.494
2,48850010,18846.273,0.032,3.497
2,48860010,18850.131,0.032,3.498
2,48870004,18853.987,0.032,3.496
2,48880002,18857.844,0.032,3.490
2,48890014,18861.707,0.032,3.487
2,48900010,18865.563,0.032,3.485
2,48910002,18869.418,0.032,3.488
2,48920000,18873.275,0.032,3.493
2,48930002,18877.134,0.032,3.496
2,48940002,18880.992,0.032,3.499
2,48950008,18884.852,0.032,3.496
2,48960006,18888.710,0.032,3.492
2,48970012,18892.570,0.032,3.487
2,48980012,18896.428,0.032,3.485
2,48990004,18900.283,0.032,3.487
2,49000004,18904.141,0.032,3.491
2,49010008,18908.000,0.032,3.495
2,49020002,18911.856,0.032,3.500
2,49030002,18915.714,0.032,3.496
2,49040012,18919.576,0.032,3.494
2,49050016,18923.435,0.032,3.489
2,49060012,18927.292,0.032,3.485
2,49070008,18931.148,0.032,3.487
2,49080014,18935.009,0.032,3.489
2,49090008,18938.864,0.032,3.495
2,49100004,18942.721,0.032,3.497
2,49110004,18946.579,0.032,3.499
2,49120000,18950.435,0.032,3.493
2,49130002,18954.294,0.032,3.490
2,49140012,18958.156,0.032,3.486
2,49150008,18962.012,0.032,3.485
2,49160018,18965.874,0.032,3.489
2,49170010,18969.729,0.032,3.493
2,49180012,18973.588,0.032,3.497
2,49190008,18977.444,0.032,3.499
2,49200000,18981.299,0.032,3.495
2,49210016,18985.163,0.032,3.491
2,49220010,18989.019,0.032,3.487
2,49230012,18992.878,0.032,3.484
2,49240004,18996.732,0.032,3.489
2,49250000,19000.589,0.032,3.491
2,49260004,19004.448,0.032,3.496
2,49270004,19008.306,0.032,3.499
2,49280008,19012.166,0.032,3.496
2,49290002,19016.022,0.032,3.493
2,49300008,19019.882,0.032,3.489
2,49310004,19023.738,0.032,3.484
2,49320018,19027.602,0.032,3.487
2,49330016,19031.459,0.032,3.490
2,49340008,19035.314,0.032,3.496
2,49350006,19039.171,0.032,3.497
2,49360006,19043.029,0.032,3.498
2,49370016,19046.891,0.032,3.494
2,49380016,19050.749,0.032,3.490
2,49390010,19054.605,0.032,3.485
2,49400008,19058.462,0.032,3.486
2,49410014,19062.322,0.032,3.489
2,49420006,19066.177,0.032,3.494
2,49430010,19070.037,0.032,3.497
2,49440010,19073.895,0.032,3.498
2,49450004,19077.750,0.032,3.495
2,49460002,19081.607,0.032,3.490
2,49470012,19085.469,0.032,3.488
2,49480008,19089.326,0.032,3.484
2,49490020,19093.188,0.032,3.489
2,49500012,19097.043,0.032,3.492
2,49510002,19100.897,0.032,3.495
2,49520014,19104.760,0.032,3.500
2,49530002,19108.613,0.032,3.496
2,49540014,19112.476,0.032,3.490
2,49550006,19116.331,0.032,3.490
2,49560006,19120.189,0.032,3.484
2,49570014,19124.050,0.032,3.487
2,49580000,19127.903,0.032,3.491
2,49590008,19131.764,0.032,3.495
2,49600010,19135.622,0.032,3.498
2,49610014,19139.482,0.032,3.497
2,49620014,19143.340,0.032,3.493
2,49630006,19147.195,0.032,3.489
2,49640002,19151.051,0.032,3.485
2,49650018,19154.915,0.032,3.487
2,49660000,19158.766,0.032,3.489
2,49670012,19162.629,0.032,3.494
2,49680016,19166.489,0.032,3.497
2,49690000,19170.340,0.032,3.499
2,49700006,19174.201,0.032,3.494
2,49710012,19178.061,0.032,3.490
2,49720006,19181.917,0.032,3.488
2,49730006,19185.775,0.032,3.484
2,49740012,19189.635,0.032,3.489
2,49750004,19193.490,0.032,3.493
2,49760004,19197.348,0.032,3.497
2,49770006,19201.207,0.032,3.500
2,49780010,19205.066,0.032,3.495
2,49790010,19208.924,0.032,3.491
2,49800014,19212.784,0.032,3.488
2,49810004,19216.638,0.032,3.485
2,49820012,19220.499,0.032,3.487
2,49830010,19224.356,0.032,3.492
2,49840018,19228.217,0.032,3.495
2,49850000,19232.068,0.032,3.500
2,49860000,19235.926,0.032,3.495
2,49870014,19239.790,0.032,3.492
2,49880000,19243.642,0.032,3.489
2,49890000,19247.500,0.032,3.486
2,49900010,19251.362,0.032,3.485
2,49910010,19255.220,0.032,3.491
2,49920000,19259.074,0.032,3.494
2,49930018,19262.939,0.032,3.498
2,49940016,19266.796,0.032,3.498
2,49950012,19270.653,0.032,3.493
2,49960014,19274.511,0.032,3.490
2,49970008,19278.367,0.032,3.485
2,49980004,19282.224,0.032,3.485
2,49990012,19286.085,0.032,3.489
2,50000002,19289.939,0.032,3.493
2,50010000,19293.796,0.032,3.498
2,50020014,19297.659,0.032,3.498
2,50030000,19301.512,0.032,3.496
2,50040018,19305.377,0.032,3.491
2,50050006,19309.230,0.032,3.487
2,50060014,19313.091,0.032,3.485
2,50070004,19316.945,0.032,3.487
2,50080002,19320.803,0.032,3.493
2,50090006,19324.662,0.032,3.496
2,50100004,19328.519,0.032,3.498
2,50110012,19332.381,0.032,3.497
2,50120012,19336.238,0.032,3.492
2,50130000,19340.092,0.032,3.488
2,50140000,19343.950,0.032,3.485
2,50150014,19347.813,0.032,3.487
2,50160016,19351.672,0.032,3.490
2,50170002,19355.525,0.032,3.496
2,50180016,19359.388,0.032,3.498
2,50190016,19363.246,0.032,3.497
2,50200016,19367.104,0.032,3.495
2,50210016,19370.962,0.032,3.488
2,50220012,19374.818,0.032,3.486
2,50230010,19378.676,0.032,3.486
2,50240018,19382.537,0.032,3.490
2,50250008,19386.391,0.032,3.493
2,50260006,19390.248,0.032,3.498
2,50270000,19394.104,0.032,3.498
2,50280006,19397.964,0.032,3.494
2,50290004,19401.821,0.032,3.491
2,50300014,19405.683,0.032,3.487
2,50310012,19409.540,0.032,3.485
2,50320002,19413.394,0.032,3.488
2,50330016,19417.258,0.032,3.493
2,50340006,19421.112,0.032,3.496
2,50350018,19424.975,0.032,3.500
2,50360004,19428.827,0.032,3.496
2,50370000,19432.684,0.032,3.491
2,50380006,19436.544,0.032,3.488
2,50390004,19440.401,0.032,3.485
2,50400014,19444.263,0.032,3.487
2,50410012,19448.120,0.032,3.491
2,50420016,19451.980,0.032,3.495
2,50430000,19455.831,0.032,3.499
2,50440016,19459.696,0.032,3.496
2,50450010,19463.551,0.032,3.493
2,50460014,19467.411,0.032,3.489
2,50470012,19471.268,0.032,3.485
2,50480006,19475.124,0.032,3.488
2,50490010,19478.983,0.032,3.490
2,50500000,19482.837,0.032,3.494
2,50510014,19486.701,0.032,3.497
2,50520016,19490.560,0.032,3.499
2,50530008,19494.414,0.032,3.493
2,50540010,19498.273,0.032,3.491
2,50550004,19502.129,0.032,3.486
2,50560006,19505.988,0.032,3.485
2,50570014,19509.849,0.032,3.489
2,50580006,19513.704,0.032,3.493
2,50590008,19517.562,0.032,3.496
2,50600010,19521.421,0.032,3.500
2,50610002,19525.276,0.032,3.495
2,50620002,19529.134,0.032,3.492
2,50630012,19532.996,0.032,3.487
2,50640010,19536.853,0.032,3.485
2,50650002,19540.708,0.032,3.488
2,50660018,19544.572,0.032,3.491
2,50670002,19548.424,0.032,3.496
2,50680012,19552.286,0.032,3.500
2,50690014,19556.145,0.032,3.496
2,50700008,19560.000,0.032,3.492
2,50710012,19563.860,0.032,3.489
2,50720010,19567.717,0.032,3.485
2,50730002,19571.572,0.032,3.487
2,50740006,19575.431,0.032,3.491
2,50750010,19579.291,0.032,3.494
2,50760014,19583.150,0.032,3.499
2,50770016,19587.009,0.032,3.497
2,50780014,19590.866,0.032,3.494
2,50790000,19594.719,0.032,3.490
2,50800014,19598.582,0.032,3.486
2,50810008,19602.438,0.032,3.485
2,50820012,19606.298,0.032,3.490
2,50830004,19610.153,0.032,3.493
2,50840004,19614.011,0.032,3.497
2,50850004,19617.869,0.032,3.499
2,50860016,19621.731,0.032,3.495
2,50870004,19625.584,0.032,3.490
2,50880000,19629.441,0.032,3.487
2,50890000,19633.299,0.032,3.485
2,50900012,19637.162,0.032,3.488
2,50910016,19641.021,0.032,3.493
2,50920000,19644.873,0.032,3.496
2,50930010,19648.735,0.032,3.498
2,50940016,19652.595,0.032,3.496
2,50950016,19656.453,0.032,3.491
2,50960002,19660.306,0.032,3.489
2,50970002,19664.164,0.032,3.484
2,50980014,19668.026,0.032,3.489
2,50990012,19671.883,0.032,3.490
2,51000016,19675.743,0.032,3.495
2,51081926,19707.344,0.264,0.460
2,51082500,19707.565,0.002,3.098
2,51082948,19707.738,0.001,3.506
2,51083344,19707.891,0.001,3.500
2,51083742,19708.044,0.001,3.484
2,51084136,19708.196,0.001,3.526
2,51084532,19708.349,0.001,3.487
2,51084930,19708.503,0.001,3.510
2,51090014,19710.464,0.016,3.497
2,51100016,19714.323,0.032,3.498
2,51110004,19718.176,0.032,3.495
2,51120004,19722.034,0.032,3.490
2,51130012,19725.895,0.032,3.486
2,51140014,19729.754,0.032,3.485
2,51150018,19733.614,0.032,3.489
2,51160012,19737.469,0.032,3.493
2,51170010,19741.326,0.032,3.496
2,51180000,19745.181,0.032,3.500
2,51190008,19749.042,0.032,3.495
2,51200002,19752.897,0.032,3.492
2,51210006,19756.757,0.032,3.488
2,51220010,19760.616,0.032,3.485
2,51230016,19764.477,0.032,3.487
2,51240012,19768.333,0.032,3.491
2,51250016,19772.193,0.032,3.496
2,51260010,19776.048,0.032,3.499
2,51270008,19779.906,0.032,3.497
2,51280002,19783.761,0.032,3.493
2,51290006,19787.621,0.032,3.489
2,51300018,19791.483,0.032,3.485
2,51310010,19795.338,0.032,3.486
2,51320010,19799.196,0.032,3.491
2,51330002,19803.051,0.032,3.494
2,51340008,19806.911,0.032,3.498
2,51350002,19810.767,0.032,3.499
2,51360002,19814.625,0.032,3.493
2,51370000,19818.482,0.032,3.490
2,51380010,19822.344,0.032,3.485
2,51390008,19826.201,0.032,3.487
2,51400000,19830.056,0.032,3.490
2,51410012,19833.919,0.032,3.493
2,51420012,19837.777,0.032,3.497
2,51430004,19841.632,0.032,3.500
2,51440012,19845.493,0.032,3.494
2,51450010,19849.350,0.032,3.492
2,51460000,19853.204,0.032,3.486
2,51470000,19857.062,0.032,3.486
2,51480014,19860.926,0.032,3.487
2,51490010,19864.782,0.032,3.492
2,51500014,19868.642,0.032,3.496
2,51510012,19872.499,0.032,3.499
2,51520000,19876.352,0.032,3.496
2,51530010,19880.214,0.032,3.492
2,51540014,19884.074,0.032,3.489
2,51550012,19887.931,0.032,3.484
2,51560000,19891.784,0.032,3.488
2,51570008,19895.645,0.032,3.490
2,51580014,19899.505,0.032,3.495
2,51590006,19903.360,0.032,3.498
2,51600004,19907.218,0.032,3.498
2,51610014,19911.079,0.032,3.494
2,51620014,19914.937,0.032,3.490
2,51630006,19918.792,0.032,3.485
2,51640002,19922.649,0.032,3.486
2,51650010,19926.510,0.032,3.489
2,51660000,19930.364,0.032,3.494
2,51670004,19934.223,0.032,3.497
2,51680000,19938.080,0.032,3.499
2,51690014,19941.943,0.032,3.494
2,51700014,19945.801,0.032,3.491
2,51710006,19949.656,0.032,3.487
2,51720008,19953.515,0.032,3.483
2,51730014,19957.375,0.032,3.488
2,51740006,19961.230,0.032,3.493
2,51750008,19965.089,0.032,3.497
2,51760004,19968.945,0.032,3.499
2,51770006,19972.804,0.032,3.496
2,51780000,19976.660,0.032,3.492
2,51790010,19980.522,0.032,3.488
2,51800004,19984.377,0.032,3.485
2,51810014,19988.239,0.032,3.487
2,51820010,19992.096,0.032,3.491
2,51830014,19995.955,0.032,3.495
2,51840008,19999.811,0.032,3.499
2,51850006,20003.668,0.032,3.495
2,51860016,20007.530,0.032,3.494
2,51870002,20011.382,0.032,3.489
2,51880018,20015.247,0.032,3.485
2,51890010,20019.102,0.032,3.487
2,51900012,20022.960,0.032,3.490
2,51910018,20026.821,0.032,3.494
2,51920014,20030.677,0.032,3.498
2,51930012,20034.534,0.032,3.498
2,51940000,20038.388,0.032,3.494
2,51950018,20042.253,0.032,3.490
2,51960010,20046.107,0.032,3.486
2,51970008,20049.965,0.032,3.487
2,51980000,20053.820,0.032,3.488
2,51990014,20057.683,0.032,3.492
2,52000014,20061.541,0.032,3.497
2,52010008,20065.397,0.032,3.500
2,52020014,20069.257,0.032,3.494
2,52030010,20073.113,0.032,3.492
2,52040000,20076.967,0.032,3.486
2,52050004,20080.827,0.032,3.486
2,52060012,20084.688,0.032,3.496
2,52070000,20088.541,0.032,3.483
2,52080004,20092.401,0.032,3.495
2,52090018,20096.264,0.032,3.499
2,52100000,20100.115,0.032,3.497
2,52110010,20103.977,0.032,3.493
2,52120014,20107.837,0.032,3.488
2,52171014,20127.513,0.164,0.432
2,52171448,20127.680,0.001,3.163
2,52171876,20127.845,0.001,3.288
2,52172294,20128.006,0.001,3.299
2,52172722,20128.171,0.001,3.293
2,52180002,20130.980,0.024,3.299
2,52190008,20134.840,0.032,3.294
2,52200002,20138.696,0.032,3.290
2,52210018,20142.560,0.032,3.287
2,52220010,20146.415,0.032,3.285
2,52230014,20150.275,0.032,3.290
2,52265634,20164.017,0.115,0.342
2,52266046,20164.176,0.001,3.301
2,52266468,20164.339,0.001,3.311
2,52270002,20165.702,0.011,3.297
2,52280006,20169.562,0.032,3.289
2,52336102,20191.203,0.181,0.632
2,52336528,20191.368,0.001,3.183
2,52336964,20191.536,0.001,3.213
2,52337400,20191.704,0.001,3.228
2,52337840,20191.874,0.001,3.193
2,52340006,20192.709,0.007,3.198
2,52350006,20196.567,0.032,3.195
2,52360018,20200.430,0.032,3.193
2,52370012,20204.286,0.032,3.189
2,52380014,20208.144,0.032,3.185
2,52428690,20226.924,0.157,0.192
2,52429132,20227.094,0.001,3.103
2,52429584,20227.269,0.001,3.103
2,52430036,20227.443,0.001,3.116
2,52430492,20227.619,0.001,3.085
2,52440014,20231.292,0.031,3.093
2,52450002,20235.146,0.032,3.091
2,52493336,20251.864,0.140,0.292
2,52493762,20252.028,0.001,3.200
2,52494200,20252.197,0.001,3.213
2,52494642,20252.368,0.002,3.191
2,52500016,20254.441,0.017,3.199
2,52510008,20258.296,0.032,3.199
2,52550324,20273.850,0.130,0.664
2,52550750,20274.014,0.001,3.183
2,52551188,20274.183,0.001,3.213
2,52551626,20274.352,0.001,3.189
2,52560012,20277.587,0.027,3.189
2,52570018,20281.448,0.032,3.193
2,52580018,20285.306,0.032,3.197
2,52631204,20305.053,0.165,0.335
2,52631646,20305.224,0.001,3.114
2,52632100,20305.399,0.001,3.085
2,52632556,20305.575,0.001,3.084
2,52633020,20305.754,0.001,3.096
2,52640002,20308.448,0.023,3.090
2,52650004,20312.306,0.032,3.092
2,52696798,20330.359,0.151,0.523
2,52697228,20330.525,0.001,3.202
2,52697662,20330.693,0.001,3.175
2,52698100,20330.862,0.001,3.208
2,52700010,20331.599,0.006,3.187
2,52710018,20335.460,0.032,3.186
2,52720004,20339.312,0.032,3.188
2,52730010,20343.172,0.032,3.191
2,52740008,20347.030,0.032,3.196
2,52750010,20350.888,0.032,3.198
2,52804794,20372.024,0.177,0.396
2,52805234,20372.194,0.001,3.074
2,52805686,20372.368,0.001,3.139
2,52806138,20372.543,0.001,3.080
2,52806594,20372.719,0.001,3.067
2,52810002,20374.033,0.011,3.093
2,52820020,20377.898,0.032,3.093
2,52859844,20393.262,0.128,0.764
2,52860272,20393.427,0.001,3.200
2,52860712,20393.597,0.001,3.194
2,52861152,20393.767,0.001,3.208
2,52870010,20397.184,0.029,3.186
2,52880000,20401.038,0.032,3.188
2,52890000,20404.896,0.032,3.187
2,52900004,20408.756,0.032,3.194
2,52910018,20412.619,0.032,3.196
2,52920018,20416.477,0.032,3.200
2,52930020,20420.336,0.032,3.196
2,52940004,20424.188,0.032,3.193
2,52988808,20443.016,0.157,0.314
2,52989248,20443.186,0.001,3.074
2,52989696,20443.359,0.001,3.135
2,52990144,20443.532,0.001,3.120
2,52990606,20443.710,0.001,3.067
2,53000008,20447.337,0.030,3.100
2,53010012,20451.197,0.032,3.097
2,53051622,20467.250,0.134,0.298
2,53052050,20467.415,0.001,3.199
2,53052492,20467.586,0.001,3.194
2,53052932,20467.755,0.001,3.212
2,53060000,20470.482,0.023,3.189
2,53070008,20474.343,0.032,3.196
2,53080004,20478.200,0.032,3.197
2,53119712,20493.519,0.128,0.556
2,53120140,20493.684,0.001,3.202
2,53120576,20493.852,0.001,3.190
2,53121008,20494.019,0.001,3.189
2,53130016,20497.494,0.029,3.186
2,53140016,20501.352,0.032,3.190
2,53150004,20505.206,0.032,3.193
2,53160012,20509.067,0.032,3.196
2,53170016,20512.926,0.032,3.200
2,53180012,20516.783,0.032,3.195
2,53190018,20520.643,0.032,3.193
2,53200000,20524.494,0.032,3.189
2,53210002,20528.353,0.032,3.186
2,53220000,20532.210,0.032,3.188
2,53230006,20536.070,0.032,3.192
2,53240000,20539.926,0.032,3.197
2,53250004,20543.786,0.032,3.198
2,53260010,20547.646,0.032,3.197
2,53270008,20551.503,0.032,3.193
2,53280002,20555.359,0.032,3.191
2,53290008,20559.219,0.032,3.187
2,53344968,20580.423,0.177,0.541
2,53345406,20580.592,0.001,3.115
2,53345860,20580.767,0.001,3.103
2,53346314,20580.942,0.001,3.119
2,53346774,20581.119,0.001,3.080
2,53350014,20582.369,0.011,3.095
2,53360018,20586.229,0.032,3.092
2,53403314,20602.932,0.140,0.725
2,53403754,20603.102,0.001,3.097
