repeat,tsc,us,vporzmm_vz Cycles,vporzmm_vz Unhalt_GHz
1,47130014,18182.701,0.032,3.491
1,47140016,18186.560,0.032,3.487
1,47150002,18190.412,0.032,3.485
1,47160008,18194.273,0.032,3.488
1,47170006,18198.130,0.032,3.493
1,47180010,18201.989,0.032,3.497
1,47190010,18205.847,0.032,3.499
1,47200000,18209.701,0.032,3.496
1,47210000,18213.559,0.032,3.491
1,47220012,18217.422,0.032,3.488
1,47230016,18221.282,0.032,3.485
1,47240008,18225.137,0.032,3.487
1,47250010,18228.995,0.032,3.492
1,47260004,18232.851,0.032,3.495
1,47270002,18236.708,0.032,3.500
1,47280010,18240.569,0.032,3.497
1,47290008,18244.426,0.032,3.493
1,47300018,18248.288,0.032,3.489
1,47310000,18252.139,0.032,3.485
1,47320014,18256.003,0.032,3.487
1,47330000,18259.855,0.032,3.498
1,47340018,18263.720,0.032,3.485
1,47350014,18267.577,0.032,3.498
1,47360014,18271.435,0.032,3.498
1,47370006,18275.290,0.032,3.494
1,47380010,18279.149,0.032,3.491
1,47390006,18283.006,0.032,3.485
1,47400002,18286.862,0.032,3.485
1,47410012,18290.724,0.032,3.490
1,47420006,18294.580,0.032,3.492
1,47430012,18298.440,0.032,3.497
1,47440008,18302.296,0.032,3.500
1,47450002,18306.152,0.032,3.494
1,47460018,18310.016,0.032,3.491
1,47470008,18313.870,0.032,3.487
1,47480010,18317.729,0.032,3.486
1,47490004,18321.585,0.032,3.488
1,47500016,18325.447,0.032,3.491
1,47510002,18329.300,0.032,3.496
1,47520002,18333.158,0.032,3.499
1,47530010,18337.019,0.032,3.496
1,47540008,18340.876,0.032,3.492
1,47550016,18344.737,0.032,3.489
1,47560018,18348.596,0.032,3.485
1,47570012,18352.452,0.032,3.486
1,47580016,18356.311,0.032,3.491
1,47590006,18360.165,0.032,3.495
1,47600006,18364.023,0.032,3.498
1,47610008,18367.882,0.032,3.498
1,47620000,18371.737,0.032,3.493
1,47630004,18375.596,0.032,3.491
1,47640004,18379.454,0.032,3.484
1,47650000,18383.311,0.032,3.486
1,47660006,18387.171,0.032,3.490
1,47670002,18391.028,0.032,3.494
1,47680004,18394.886,0.032,3.497
1,47690002,18398.744,0.032,3.498
1,47700012,18402.605,0.032,3.494
1,47710012,18406.463,0.032,3.492
1,47720008,18410.320,0.032,3.486
1,47730006,18414.177,0.032,3.484
1,47740016,18418.039,0.032,3.488
1,47750012,18421.895,0.032,3.494
1,47760000,18425.749,0.032,3.495
1,47770014,18429.612,0.032,3.499
1,47780002,18433.466,0.032,3.497
1,47790000,18437.323,0.032,3.491
1,47800012,18441.185,0.032,3.489
1,47810012,18445.043,0.032,3.484
1,47820006,18448.899,0.032,3.486
1,47830008,18452.758,0.032,3.492
1,47840014,18456.618,0.032,3.495
1,47850010,18460.475,0.032,3.500
1,47860012,18464.333,0.032,3.497
1,47870004,18468.188,0.032,3.494
1,47880014,18472.050,0.032,3.488
1,47890004,18475.904,0.032,3.487
1,47900012,18479.765,0.032,3.483
1,47910016,18483.625,0.032,3.491
1,47920012,18487.481,0.032,3.494
1,47930000,18491.335,0.032,3.499
1,47940002,18495.193,0.032,3.498
1,47950016,18499.057,0.032,3.494
1,47960004,18502.910,0.032,3.490
1,47970002,18506.767,0.032,3.488
1,47980008,18510.628,0.032,3.484
1,47990000,18514.483,0.032,3.489
1,48000002,18518.341,0.032,3.493
1,48010008,18522.202,0.032,3.497
1,48020006,18526.059,0.032,3.499
1,48030014,18529.920,0.032,3.495
1,48040014,18533.778,0.032,3.492
1,48050008,18537.634,0.032,3.488
1,48060014,18541.494,0.032,3.483
1,48070008,18545.349,0.032,3.488
1,48080012,18549.209,0.032,3.492
1,48090002,18553.063,0.032,3.496
1,48100006,18556.923,0.032,3.499
1,48110012,18560.783,0.032,3.497
1,48120014,18564.642,0.032,3.492
1,48130008,18568.497,0.032,3.489
1,48140012,18572.357,0.032,3.484
1,48150012,18576.215,0.032,3.487
1,48160000,18580.068,0.032,3.490
1,48170014,18583.932,0.032,3.494
1,48180014,18587.790,0.032,3.499
1,48190016,18591.648,0.032,3.497
1,48200008,18595.503,0.032,3.495
1,48210014,18599.364,0.032,3.489
1,48220014,18603.222,0.032,3.486
1,48230004,18607.076,0.032,3.485
1,48240016,18610.938,0.032,3.490
1,48250012,18614.795,0.032,3.493
1,48260016,18618.654,0.032,3.496
1,48270000,18622.506,0.032,3.500
1,48280016,18626.370,0.032,3.495
1,48290000,18630.222,0.032,3.492
1,48300010,18634.084,0.032,3.486
1,48310016,18637.944,0.032,3.485
1,48320012,18641.801,0.032,3.488
1,48330016,18645.660,0.032,3.491
1,48340010,18649.516,0.032,3.496
1,48350004,18653.372,0.032,3.500
1,48360014,18657.233,0.032,3.495
1,48370012,18661.091,0.032,3.491
1,48380008,18664.947,0.032,3.490
1,48390014,18668.807,0.032,3.484
1,48400014,18672.665,0.032,3.488
1,48410000,18676.518,0.032,3.490
1,48420016,18680.382,0.032,3.495
1,48430014,18684.239,0.032,3.498
1,48440014,18688.097,0.032,3.498
1,48450012,18691.955,0.032,3.494
1,48460008,18695.811,0.032,3.488
1,48470010,18699.670,0.032,3.486
1,48480012,18703.529,0.032,3.485
1,48490002,18707.383,0.032,3.491
1,48500000,18711.240,0.032,3.492
1,48510004,18715.099,0.032,3.498
1,48520006,18718.958,0.032,3.498
1,48530016,18722.820,0.032,3.495
1,48540000,18726.672,0.032,3.491
1,48550016,18730.536,0.032,3.486
1,48560000,18734.388,0.032,3.486
1,48570014,18738.251,0.032,3.488
1,48580014,18742.109,0.032,3.492
1,48590006,18745.964,0.032,3.497
1,48600006,18749.822,0.032,3.499
1,48610000,18753.678,0.032,3.496
1,48620002,18757.536,0.032,3.491
1,48630016,18761.400,0.032,3.489
1,48640008,18765.255,0.032,3.484
1,48650004,18769.111,0.032,3.487
1,48660008,18772.971,0.032,3.492
1,48670000,18776.826,0.032,3.496
1,48680000,18780.684,0.032,3.498
1,48690004,18784.543,0.032,3.497
1,48700018,18788.407,0.032,3.493
1,48710006,18792.260,0.032,3.489
1,48720006,18796.118,0.032,3.487
1,48730008,18799.977,0.032,3.485
1,48740014,18803.837,0.032,3.490
1,48750008,18807.693,0.032,3.494
1,48760016,18811.554,0.032,3.498
1,48770016,18815.412,0.032,3.499
1,48780000,18819.264,0.032,3.494
1,48790010,18823.125,0.032,3.489
1,48800010,18826.983,0.032,3.487
1,48810016,18830.844,0.032,3.484
1,48820006,18834.698,0.032,3.489
1,48830006,18838.556,0.032,3.492
1,48840010,18842.415,0.032,3.497
1,48850008,18846.273,0.032,3.499
1,48860016,18850.134,0.032,3.495
1,48870016,18853.992,0.032,3.492
1,48880012,18857.848,0.032,3.486
1,48890004,18861.703,0.032,3.485
1,48900000,18865.559,0.032,3.487
1,48910004,18869.419,0.032,3.492
1,48920016,18873.282,0.032,3.496
1,48930014,18877.139,0.032,3.498
1,48940000,18880.991,0.032,3.497
1,48950004,18884.851,0.032,3.492
1,48960016,18888.713,0.032,3.489
1,48970002,18892.566,0.032,3.484
1,48980000,18896.423,0.032,3.487
1,48990004,18900.283,0.032,3.491
1,49000000,18904.139,0.032,3.495
1,49010004,18907.999,0.032,3.498
1,49020008,18911.858,0.032,3.496
1,49030004,18915.715,0.032,3.495
1,49040012,18919.576,0.032,3.490
1,49050012,18923.434,0.032,3.485
1,49060012,18927.292,0.032,3.486
1,49070002,18931.146,0.032,3.489
1,49080002,18935.004,0.032,3.494
1,49090006,18938.863,0.032,3.497
1,49100004,18942.721,0.032,3.500
1,49110014,18946.583,0.032,3.495
1,49120014,18950.441,0.032,3.490
1,49130012,18954.298,0.032,3.487
1,49140016,18958.157,0.032,3.485
1,49150010,18962.013,0.032,3.487
1,49160008,18965.870,0.032,3.492
1,49170014,18969.730,0.032,3.497
1,49180016,18973.589,0.032,3.500
1,49190004,18977.443,0.032,3.496
1,49200008,18981.302,0.032,3.491
1,49210014,18985.162,0.032,3.490
1,49220000,18989.015,0.032,3.483
1,49230016,18992.879,0.032,3.488
1,49240000,18996.731,0.032,3.490
1,49250012,19000.594,0.032,3.495
1,49260016,19004.453,0.032,3.500
1,49270016,19008.311,0.032,3.497
1,49280014,19012.168,0.032,3.494
1,49290002,19016.022,0.032,3.488
1,49300006,19019.881,0.032,3.485
1,49310004,19023.738,0.032,3.485
1,49320014,19027.600,0.032,3.492
1,49330010,19031.457,0.032,3.492
1,49340012,19035.315,0.032,3.498
1,49350012,19039.173,0.032,3.498
1,49360008,19043.030,0.032,3.494
1,49370012,19046.889,0.032,3.490
1,49380014,19050.748,0.032,3.487
1,49390002,19054.602,0.032,3.484
1,49400014,19058.464,0.032,3.488
1,49410016,19062.323,0.032,3.494
1,49420006,19066.177,0.032,3.496
1,49430008,19070.036,0.032,3.499
1,49440016,19073.897,0.032,3.494
1,49450000,19077.749,0.032,3.492
1,49460016,19081.613,0.032,3.488
1,49470000,19085.465,0.032,3.485
1,49480018,19089.330,0.032,3.487
1,49490002,19093.181,0.032,3.491
1,49500012,19097.043,0.032,3.497
1,49510000,19100.897,0.032,3.498
1,49520010,19104.758,0.032,3.504
1,49530012,19108.617,0.032,3.484
1,49540010,19112.474,0.032,3.489
1,49550012,19116.333,0.032,3.484
1,49560002,19120.187,0.032,3.486
1,49570002,19124.045,0.032,3.491
1,49580006,19127.905,0.032,3.495
1,49590010,19131.764,0.032,3.497
1,49600004,19135.620,0.032,3.499
1,49610000,19139.476,0.032,3.493
1,49620002,19143.335,0.032,3.490
1,49630008,19147.196,0.032,3.486
1,49640000,19151.050,0.032,3.487
1,49650012,19154.913,0.032,3.488
1,49660000,19158.766,0.032,3.494
1,49670016,19162.631,0.032,3.497
1,49680010,19166.486,0.032,3.499
1,49690014,19170.346,0.032,3.495
1,49700016,19174.205,0.032,3.490
1,49710014,19178.062,0.032,3.487
1,49720000,19181.914,0.032,3.485
1,49730004,19185.774,0.032,3.488
1,49740016,19189.637,0.032,3.492
1,49750000,19193.488,0.032,3.496
1,49760008,19197.349,0.032,3.499
1,49770010,19201.208,0.032,3.495
1,49780002,19205.063,0.032,3.493
1,49790006,19208.923,0.032,3.489
1,49800000,19212.778,0.032,3.485
1,49810016,19216.642,0.032,3.485
1,49820012,19220.499,0.032,3.490
1,49830000,19224.352,0.032,3.496
1,49840012,19228.215,0.032,3.498
1,49850006,19232.071,0.032,3.498
1,49860006,19235.929,0.032,3.493
1,49870012,19239.789,0.032,3.489
1,49880006,19243.644,0.032,3.485
1,49890004,19247.502,0.032,3.486
1,49900012,19251.363,0.032,3.490
1,49910002,19255.217,0.032,3.493
1,49920016,19259.080,0.032,3.497
1,49930010,19262.936,0.032,3.500
1,49940006,19266.792,0.032,3.494
1,49950000,19270.648,0.032,3.490
1,49960010,19274.510,0.032,3.487
1,49970010,19278.368,0.032,3.485
1,49980002,19282.223,0.032,3.489
1,49990002,19286.081,0.032,3.492
1,50000002,19289.939,0.032,3.497
1,50010004,19293.798,0.032,3.498
1,50020004,19297.656,0.032,3.496
1,50030008,19301.515,0.032,3.491
1,50040004,19305.372,0.032,3.489
1,50050008,19309.231,0.032,3.484
1,50060006,19313.088,0.032,3.488
1,50070014,19316.949,0.032,3.491
1,50080002,19320.803,0.032,3.495
1,50090010,19324.664,0.032,3.499
1,50100010,19328.522,0.032,3.498
1,50110010,19332.380,0.032,3.492
1,50120010,19336.238,0.032,3.490
1,50130010,19340.096,0.032,3.485
1,50140002,19343.951,0.032,3.487
1,50150012,19347.812,0.032,3.489
1,50160016,19351.672,0.032,3.494
1,50170010,19355.528,0.032,3.498
1,50180006,19359.384,0.032,3.498
1,50190014,19363.245,0.032,3.495
1,50200012,19367.102,0.032,3.490
1,50210006,19370.958,0.032,3.487
1,50220010,19374.818,0.032,3.484
1,50230014,19378.677,0.032,3.490
1,50240004,19382.531,0.032,3.492
1,50250012,19386.392,0.032,3.498
1,50260012,19390.250,0.032,3.498
1,50270016,19394.110,0.032,3.496
1,50280004,19397.963,0.032,3.490
1,50290012,19401.824,0.032,3.487
1,50300012,19405.682,0.032,3.485
1,50310006,19409.538,0.032,3.489
1,50320010,19413.397,0.032,3.491
1,50330014,19417.257,0.032,3.496
1,50340006,19421.112,0.032,3.500
1,50350016,19424.974,0.032,3.496
1,50360014,19428.831,0.032,3.492
1,50370004,19432.685,0.032,3.489
1,50380006,19436.544,0.032,3.484
1,50390016,19440.406,0.032,3.486
1,50400012,19444.262,0.032,3.490
1,50410016,19448.122,0.032,3.494
1,50420014,19451.979,0.032,3.499
1,50430002,19455.832,0.032,3.498
1,50440012,19459.694,0.032,3.494
1,50450012,19463.552,0.032,3.489
1,50460006,19467.408,0.032,3.487
1,50470008,19471.267,0.032,3.485
1,50480010,19475.125,0.032,3.490
1,50490014,19478.985,0.032,3.493
1,50500010,19482.841,0.032,3.498
1,50510004,19486.697,0.032,3.498
1,50520008,19490.556,0.032,3.495
1,50530006,19494.414,0.032,3.490
1,50540014,19498.275,0.032,3.487
1,50550010,19502.131,0.032,3.486
1,50560004,19505.987,0.032,3.487
1,50570016,19509.849,0.032,3.492
1,50580018,19513.708,0.032,3.497
1,50590000,19517.559,0.032,3.498
1,50600006,19521.420,0.032,3.496
1,50610002,19525.276,0.032,3.492
1,50620006,19529.136,0.032,3.488
1,50630014,19532.997,0.032,3.484
1,50640002,19536.850,0.032,3.488
1,50650000,19540.707,0.032,3.491
1,50660004,19544.567,0.032,3.495
1,50670016,19548.429,0.032,3.499
1,50680012,19552.286,0.032,3.497
1,50690012,19556.144,0.032,3.493
1,50700014,19560.003,0.032,3.490
1,50710008,19563.858,0.032,3.487
1,50720010,19567.717,0.032,3.484
1,50730012,19571.576,0.032,3.491
1,50740016,19575.435,0.032,3.495
1,50750014,19579.292,0.032,3.497
1,50760008,19583.148,0.032,3.498
1,50770014,19587.008,0.032,3.494
1,50780016,19590.867,0.032,3.491
1,50790000,19594.719,0.032,3.487
1,50800002,19598.578,0.032,3.485
1,50810004,19602.437,0.032,3.489
1,50820000,19606.293,0.032,3.494
1,50830016,19610.157,0.032,3.496
1,50840008,19614.012,0.032,3.499
1,50850010,19617.871,0.032,3.503
1,50860014,19621.730,0.032,3.483
1,50870006,19625.585,0.032,3.488
1,50880000,19629.441,0.032,3.485
1,50890008,19633.302,0.032,3.488
1,50900008,19637.160,0.032,3.491
1,50910008,19641.018,0.032,3.496
1,50920004,19644.874,0.032,3.498
1,50930004,19648.732,0.032,3.497
1,50940014,19652.594,0.032,3.493
1,50950016,19656.453,0.032,3.489
1,50960012,19660.309,0.032,3.485
1,50970010,19664.167,0.032,3.485
1,50980010,19668.025,0.032,3.490
1,50990016,19671.885,0.032,3.495
1,51000000,19675.737,0.032,3.498
1,51010014,19679.600,0.032,3.497
1,51020002,19683.454,0.032,3.494
1,51030008,19687.314,0.032,3.490
1,51040016,19691.175,0.032,3.486
1,51093764,19711.911,0.173,0.601
1,51094176,19712.070,0.001,3.305
1,51094598,19712.233,0.001,3.279
1,51095024,19712.397,0.001,3.331
1,51095452,19712.562,0.001,3.293
1,51100006,19714.319,0.015,3.294
1,51110014,19718.180,0.032,3.291
1,51150052,19733.627,0.129,0.719
1,51150468,19733.787,0.001,3.280
1,51150890,19733.950,0.001,3.311
1,51151314,19734.114,0.001,3.317
1,51160016,19737.471,0.028,3.295
1,51170018,19741.330,0.032,3.300
1,51180006,19745.183,0.032,3.296
1,51190000,19749.039,0.032,3.293
1,51200004,19752.898,0.032,3.289
1,51210018,19756.761,0.032,3.286
1,51220012,19760.617,0.032,3.287
1,51230008,19764.474,0.032,3.290
1,51240014,19768.334,0.032,3.296
1,51250012,19772.191,0.032,3.298
1,51260010,19776.048,0.032,3.298
1,51270000,19779.902,0.032,3.293
1,51280004,19783.762,0.032,3.291
1,51290000,19787.618,0.032,3.285
1,51300014,19791.482,0.032,3.288
1,51310016,19795.341,0.032,3.291
1,51342652,19807.931,0.105,0.325
1,51343042,19808.082,0.001,3.497
1,51343444,19808.237,0.001,3.494
1,51350014,19810.772,0.021,3.496
1,51360008,19814.627,0.032,3.488
1,51370008,19818.485,0.032,3.487
1,51380010,19822.344,0.032,3.485
1,51390000,19826.198,0.032,3.488
1,51400014,19830.062,0.032,3.493
1,51410014,19833.920,0.032,3.497
1,51420010,19837.776,0.032,3.499
1,51430014,19841.636,0.032,3.496
1,51440010,19845.492,0.032,3.492
1,51450000,19849.346,0.032,3.489
1,51460000,19853.204,0.032,3.485
1,51470010,19857.066,0.032,3.487
1,51480010,19860.924,0.032,3.491
1,51490002,19864.779,0.032,3.496
1,51500004,19868.638,0.032,3.498
1,51510004,19872.496,0.032,3.496
1,51520014,19876.358,0.032,3.493
1,51530002,19880.211,0.032,3.489
1,51540004,19884.070,0.032,3.487
1,51550008,19887.929,0.032,3.486
1,51560014,19891.789,0.032,3.490
1,51570000,19895.642,0.032,3.495
1,51580000,19899.500,0.032,3.498
1,51590014,19903.363,0.032,3.498
1,51600004,19907.218,0.032,3.495
1,51610010,19911.078,0.032,3.489
1,51620002,19914.933,0.032,3.487
1,51630004,19918.792,0.032,3.485
1,51640014,19922.653,0.032,3.489
1,51650008,19926.509,0.032,3.494
1,51660008,19930.367,0.032,3.496
1,51670008,19934.225,0.032,3.499
1,51680000,19938.080,0.032,3.495
1,51690016,19941.944,0.032,3.491
1,51700012,19945.801,0.032,3.488
1,51710012,19949.659,0.032,3.484
1,51720002,19953.513,0.032,3.488
1,51730004,19957.371,0.032,3.492
1,51740006,19961.230,0.032,3.497
1,51750002,19965.087,0.032,3.499
1,51760002,19968.945,0.032,3.496
1,51770014,19972.807,0.032,3.492
1,51780002,19976.661,0.032,3.489
1,51790004,19980.519,0.032,3.484
1,51800016,19984.382,0.032,3.487
1,51810004,19988.235,0.032,3.491
1,51820012,19992.096,0.032,3.495
1,51873542,20012.748,0.173,0.550
1,51873956,20012.908,0.001,3.277
1,51874384,20013.073,0.001,3.279
1,51874808,20013.237,0.001,3.305
1,51875236,20013.402,0.001,3.293
1,51880016,20015.246,0.015,3.287
1,51890010,20019.102,0.032,3.290
1,51900020,20022.963,0.032,3.294
1,51910018,20026.821,0.032,3.297
1,51920012,20030.676,0.032,3.297
1,51954080,20043.820,0.110,0.248
1,51954494,20043.979,0.001,3.291
1,51954924,20044.145,0.001,3.291
1,51960004,20046.105,0.016,3.287
1,51970018,20049.969,0.032,3.288
1,51980018,20053.827,0.032,3.292
1,51990018,20057.684,0.032,3.297
1,52000008,20061.539,0.032,3.300
1,52010012,20065.398,0.032,3.295
1,52057614,20083.763,0.153,0.176
1,52058040,20083.927,0.001,3.202
1,52058476,20084.096,0.001,3.194
1,52058914,20084.264,0.001,3.208
1,52060008,20084.687,0.004,3.188
1,52070000,20088.541,0.032,3.196
1,52080012,20092.404,0.032,3.198
1,52121518,20108.417,0.134,0.217
1,52121932,20108.577,0.001,3.303
1,52122360,20108.742,0.001,3.291
1,52122786,20108.906,0.001,3.287
1,52130018,20111.696,0.023,3.287
1,52140004,20115.549,0.032,3.292
1,52150016,20119.412,0.032,3.294
1,52160014,20123.269,0.032,3.297
1,52170012,20127.126,0.032,3.298
1,52180000,20130.979,0.032,3.294
1,52190006,20134.840,0.032,3.291
1,52200014,20138.701,0.032,3.288
1,52210006,20142.556,0.032,3.285
1,52220000,20146.411,0.032,3.289
1,52230002,20150.270,0.032,3.293
1,52240004,20154.129,0.032,3.297
1,52250016,20157.991,0.032,3.298
1,52260008,20161.846,0.032,3.296
1,52270012,20165.706,0.032,3.292
1,52280008,20169.562,0.032,3.289
1,52290014,20173.423,0.032,3.285
1,52300002,20177.276,0.032,3.289
1,52310000,20181.133,0.032,3.291
1,52320006,20184.993,0.032,3.296
1,52330004,20188.851,0.032,3.299
1,52340004,20192.709,0.032,3.297
1,52350014,20196.571,0.032,3.293
1,52383366,20209.438,0.107,0.355
1,52383760,20209.590,0.001,3.510
1,52384162,20209.745,0.001,3.484
1,52390000,20211.997,0.019,3.494
1,52400016,20215.861,0.032,3.492
1,52410018,20219.720,0.032,3.500
1,52420000,20223.571,0.032,3.498
1,52430010,20227.433,0.032,3.494
1,52440014,20231.292,0.032,3.490
1,52450008,20235.148,0.032,3.485
1,52460008,20239.006,0.032,3.485
1,52470010,20242.865,0.032,3.488
1,52480004,20246.720,0.032,3.494
1,52490010,20250.581,0.032,3.498
1,52500010,20254.439,0.032,3.497
1,52510018,20258.300,0.032,3.496
1,52520016,20262.157,0.032,3.491
1,52530006,20266.011,0.032,3.488
1,52540006,20269.869,0.032,3.484
1,52550016,20273.731,0.032,3.487
1,52560012,20277.587,0.032,3.493
1,52570000,20281.441,0.032,3.496
1,52580014,20285.304,0.032,3.499
1,52590002,20289.158,0.032,3.496
1,52600002,20293.016,0.032,3.492
1,52610010,20296.877,0.032,3.489
1,52620014,20300.736,0.032,3.484
1,52630010,20304.593,0.032,3.487
1,52640010,20308.451,0.032,3.491
1,52650000,20312.305,0.032,3.495
1,52660012,20316.167,0.032,3.498
1,52670014,20320.026,0.032,3.497
1,52680004,20323.880,0.032,3.492
1,52690008,20327.740,0.032,3.490
1,52700006,20331.597,0.032,3.486
1,52710004,20335.454,0.032,3.485
1,52720012,20339.315,0.032,3.491
1,52730004,20343.170,0.032,3.493
1,52740010,20347.030,0.032,3.497
1,52750012,20350.889,0.032,3.499
1,52760000,20354.743,0.032,3.494
1,52770004,20358.602,0.032,3.490
1,52780018,20362.466,0.032,3.488
1,52790016,20366.323,0.032,3.484
1,52800008,20370.178,0.032,3.489
1,52810006,20374.035,0.032,3.493
1,52820010,20377.894,0.032,3.496
1,52830008,20381.752,0.032,3.499
1,52840016,20385.613,0.032,3.496
1,52850010,20389.468,0.032,3.491
1,52860004,20393.324,0.032,3.488
1,52870006,20397.183,0.032,3.485
1,52880000,20401.038,0.032,3.487
1,52890000,20404.896,0.032,3.491
1,52900004,20408.756,0.032,3.496
1,52910000,20412.612,0.032,3.498
1,52920010,20416.474,0.032,3.498
1,52930000,20420.328,0.032,3.493
1,52940020,20424.194,0.032,3.490
1,52950014,20428.050,0.032,3.485
1,52960002,20431.903,0.032,3.485
1,52970016,20435.767,0.032,3.491
1,52980018,20439.625,0.032,3.495
1,52990012,20443.481,0.032,3.497
1,53000006,20447.337,0.032,3.499
1,53010010,20451.196,0.032,3.494
1,53020008,20455.053,0.032,3.491
1,53030000,20458.908,0.032,3.485
1,53040014,20462.772,0.032,3.485
1,53050010,20466.628,0.032,3.488
1,53060016,20470.488,0.032,3.494
1,53070012,20474.345,0.032,3.497
1,53080004,20478.200,0.032,3.499
1,53090004,20482.058,0.032,3.495
1,53100000,20485.914,0.032,3.491
1,53110006,20489.774,0.032,3.488
1,53120002,20493.631,0.032,3.485
1,53130010,20497.492,0.032,3.489
1,53140006,20501.348,0.032,3.491
1,53150008,20505.207,0.032,3.496
1,53160002,20509.063,0.032,3.499
1,53170014,20512.925,0.032,3.496
1,53180008,20516.781,0.032,3.492
1,53190012,20520.641,0.032,3.489
1,53200008,20524.497,0.032,3.486
1,53210000,20528.352,0.032,3.487
1,53220000,20532.210,0.032,3.489
1,53230004,20536.070,0.032,3.495
1,53240012,20539.931,0.032,3.498
1,53250004,20543.786,0.032,3.498
1,53260012,20547.647,0.032,3.492
1,53270010,20551.504,0.032,3.491
1,53280000,20555.358,0.032,3.486
1,53290016,20559.222,0.032,3.486
1,53300012,20563.079,0.032,3.489
1,53310002,20566.933,0.032,3.492
1,53320018,20570.797,0.032,3.498
1,53330010,20574.652,0.032,3.499
1,53340012,20578.511,0.032,3.494
1,53350008,20582.367,0.032,3.490
1,53360008,20586.225,0.032,3.486
1,53370010,20590.084,0.032,3.485
1,53380002,20593.939,0.032,3.488
1,53390000,20597.796,0.032,3.492
1,53400004,20601.655,0.032,3.497
1,53410006,20605.514,0.032,3.498
1,53420006,20609.372,0.032,3.497
1,53430006,20613.230,0.032,3.491
1,53440012,20617.090,0.032,3.489
1,53450012,20620.948,0.032,3.485
1,53460010,20624.806,0.032,3.487
1,53470008,20628.663,0.032,3.491
1,53480014,20632.523,0.032,3.494
1,53490012,20636.380,0.032,3.500
1,53500012,20640.238,0.032,3.497
1,53510008,20644.095,0.032,3.493
1,53520012,20647.954,0.032,3.489
1,53530010,20651.811,0.032,3.485
1,53540008,20655.669,0.032,3.485
1,53550014,20659.529,0.032,3.491
1,53560008,20663.385,0.032,3.494
1,53570008,20667.243,0.032,3.498
1,53580006,20671.100,0.032,3.498
1,53590000,20674.956,0.032,3.495
1,53600002,20678.814,0.032,3.489
1,53610016,20682.678,0.032,3.488
1,53620014,20686.535,0.032,3.485
1,53630004,20690.389,0.032,3.489
1,53640004,20694.247,0.032,3.492
1,53650012,20698.108,0.032,3.497
1,53660006,20701.964,0.032,3.498
1,53670016,20705.826,0.032,3.496
1,53680016,20709.684,0.032,3.492
1,53690004,20713.537,0.032,3.486
1,53700006,20717.396,0.032,3.486
1,53710016,20721.258,0.032,3.487
1,53720016,20725.116,0.032,3.492
1,53730004,20728.969,0.032,3.496
1,53740000,20732.825,0.032,3.498
1,53750004,20736.685,0.032,3.497
1,53760000,20740.541,0.032,3.493
1,53770006,20744.402,0.032,3.488
1,53780004,20748.259,0.032,3.486
1,53790018,20752.122,0.032,3.486
1,53800000,20755.973,0.032,3.490
1,53810012,20759.836,0.032,3.495
1,53820016,20763.695,0.032,3.498
1,53830018,20767.554,0.032,3.497
1,53840008,20771.408,0.032,3.501
1,53850014,20775.269,0.032,3.483
1,53860012,20779.126,0.032,3.486
1,53870006,20782.982,0.032,3.484
1,53880008,20786.840,0.032,3.489
1,53890018,20790.702,0.032,3.494
1,53900000,20794.553,0.032,3.498
1,53910014,20798.417,0.032,3.499
1,53920002,20802.270,0.032,3.495
1,53930002,20806.128,0.032,3.491
1,53940012,20809.990,0.032,3.486
1,53950012,20813.848,0.032,3.485
1,53960018,20817.708,0.032,3.488
1,53970010,20821.563,0.032,3.492
1,53980010,20825.421,0.032,3.498
1,53990006,20829.277,0.032,3.498
1,54000006,20833.135,0.032,3.495
1,54010010,20836.995,0.032,3.493
1,54020000,20840.849,0.032,3.488
1,54030000,20844.707,0.032,3.484
1,54040016,20848.571,0.032,3.487
1,54050016,20852.429,0.032,3.491
1,54060004,20856.283,0.032,3.495
1,54070002,20860.140,0.032,3.499
1,54080016,20864.003,0.032,3.497
1,54090010,20867.859,0.032,3.495
1,54100014,20871.718,0.032,3.489
1,54110010,20875.575,0.032,3.485
1,54120002,20879.430,0.032,3.486
1,54130006,20883.289,0.032,3.490
1,54140014,20887.150,0.032,3.493
1,54150012,20891.007,0.032,3.497
1,54160006,20894.863,0.032,3.499
1,54170010,20898.723,0.032,3.495
1,54180010,20902.581,0.032,3.490
1,54190000,20906.435,0.032,3.486
1,54200000,20910.293,0.032,3.486
1,54210008,20914.154,0.032,3.489
1,54220002,20918.010,0.032,3.492
1,54230010,20921.871,0.032,3.497
1,54240000,20925.725,0.032,3.499
1,54250004,20929.584,0.032,3.496
1,54260000,20933.441,0.032,3.491
1,54270000,20937.299,0.032,3.488
1,54280000,20941.157,0.032,3.486
1,54290010,20945.019,0.032,3.486
1,54300004,20948.874,0.032,3.492
1,54310006,20952.733,0.032,3.496
1,54320002,20956.589,0.032,3.498
1,54330002,20960.447,0.032,3.496
1,54340014,20964.310,0.032,3.494
1,54350016,20968.169,0.032,3.489
1,54360010,20972.024,0.032,3.485
1,54370006,20975.881,0.032,3.486
1,54380008,20979.740,0.032,3.490
1,54390014,20983.600,0.032,3.493
1,54400016,20987.459,0.032,3.498
1,54410014,20991.316,0.032,3.498
1,54420002,20995.169,0.032,3.493
1,54430000,20999.027,0.032,3.491
1,54440008,21002.888,0.032,3.486
1,54450004,21006.744,0.032,3.484
1,54460004,21010.602,0.032,3.490
